title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
ICED PEACHY MANGO - HI-DRIP SALTS - 30ML,HI-DRIP,ICED PEACHY MANGO - HI-DRIP SALTS - 30ML,$10.99,"Indulge your taste buds with ICED Peachy Mango by Hi-Drip SALTS, capturing the aromas of ripe mangoes and luscious peaches bursting with flavor, stuffed into a sweet fruity candy chew that will tantalize the taste buds.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Hi-Drip SALTS - Mango Peach Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 20mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/iced-peachy-mango-hi-drip-salts
ICED ISLAND ORANGE - HI-DRIP SALTS - 30ML,HI-DRIP,ICED ISLAND ORANGE - HI-DRIP SALTS - 30ML,$10.99,"Check out the frigid flavor of ICED Island Orange by Hi-Drip SALTS (formerly Iced Blood Orange Pineapple), infusing strong nicotine salts with the citrus flavors of exotic blood oranges and tropical pineapples recreating a sweet candy chew.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Hi-Drip SALTS - Blood Orange Pineapple Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 20mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/iced-island-orange-hi-drip-salts
ICED MELON PATCH - HI-DRIP SALTS - 30ML,HI-DRIP,ICED MELON PATCH - HI-DRIP SALTS - 30ML,$10.99,"""Grab a fresh pod or fill a tank of ICED Melon Patch by Hi-Drip SALTS, capturing the chilled fruity flavor of succulent watermelon blessed with menthol, jam-packed into a nicotine salt powered fruit candy chew.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Hi-Drip SALTS - Water Melons Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 20mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/iced-melon-patch-hi-drip-salts
ICED DEW BERRY - HI-DRIP - 100ML,HI-DRIP,ICED DEW BERRY - HI-DRIP - 100ML,$13.99,"Enjoy the uplifting chill of ICED Dew Berry by Hi-Drip E-Liquid (formerly ICED Honeydew Strawberry), adding a chilled element to the fruity mixture of sliced honeydew melon and summertime strawberries to create a delicious candy chew.
Hi-Drip E-Liquids - ICED Honeydew Strawberry Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made In USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/iced-dew-berry-hi-drip
ICED PEACHY MANGO - HI-DRIP - 100ML,HI-DRIP,ICED PEACHY MANGO - HI-DRIP - 100ML,$13.99,"Bring a jacket cause ICED Peachy Mango by Hi-Drip E-Liquid (formerly Mango Peach) captures the frozen flavors of sweet mango and peaches chilled to perfection, offering an uplifting menthol blast accompanied by a deluge of fruity flavors stuffed into a candy chew.
Hi-Drip E-Liquids - ICED Mango Peach Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made In USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/iced-peachy-mango-hi-drip
ICED ISLAND ORANGE - HI-DRIP - 100ML,HI-DRIP,ICED ISLAND ORANGE - HI-DRIP - 100ML,$13.99,"Feel the Arctic chill of ICED Island Orange by Hi-Drip E-Liquid (formerly Blood Orange Pineapple), finish to the bright citrus flavors of exotic blood orange and tropical pineapple infused into a candy chew.
Hi-Drip E-Liquids - ICED Blood Orange Pineapple Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made In USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/iced-island-orange-hi-drip
ICED MELON PATCH - HI-DRIP - 100ML,HI-DRIP,ICED MELON PATCH - HI-DRIP - 100ML,$13.99,"Chill the senses with ICED Melon Patch by Hi-Drip E-Liquid, offering a mentholated chill to the fruity explosion of watermelon candy chews that will entice the senses and taste buds.
Hi-Drip E-Liquids - ICED Water Melons Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made In USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/iced-melon-patch-hi-drip
DEW BERRY - HI-DRIP - 100ML,HI-DRIP,DEW BERRY - HI-DRIP - 100ML,$13.99,"Treat your taste buds to the delicious flavor of Dew Berry by Hi-Drip E-Liquid (formerly Honeydew Strawberry), capturing the aroma of sweet strawberries infused with the nectar of ripened honeydew melons to create this delectable fruity chewy candy.
Hi-Drip E-Liquids - Honeydew Strawberry Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made In USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/dew-berry-hi-drip
PEACHY MANGO - HI-DRIP - 100ML,HI-DRIP,PEACHY MANGO - HI-DRIP - 100ML,$13.99,"Check out the fruity flavor of Peachy Mango by Hi-Drip E-Liquids, infusing luscious mangoes dripping with nectar with juicy peaches harvested at the peak of ripeness into a sweet candy chew.
Hi-Drip E-Liquids - Mango Peach Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made In USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/peachy-mango-hi-drip
ISLAND ORANGE - HI-DRIP - 100ML,HI-DRIP,ISLAND ORANGE - HI-DRIP - 100ML,$13.99,"Unravel the complex flavors of Island Orange by Hi-Drip E-Liquid (formerly Blood Orange Pineapple), taking notes of tropical pineapple, exotic blood oranges combined to create a flavor of citrusy candy chew.
Hi-Drip E-Liquids - Blood Orange Pineapple Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made In USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/island-orange-hi-drip
MELON PATCH - HI-DRIP - 100ML,HI-DRIP,MELON PATCH - HI-DRIP - 100ML,$13.99,"Indulge in the delectable flavor of Melon Patch by Hi-Drip E-Liquids (formerly Water Melons), harnessing the sweet taste of summertime watermelon and using it in the creation of a sugared watermelon candy chew.
Hi-Drip E-Liquids - Water Melons Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made In USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/melon-patch-hi-drip
PUNCH BERRY - SADBOY SALTS - 30ML,FIND BRAND,PUNCH BERRY - SADBOY SALTS - 30ML,$10.99,"Try out the complex flavors of Punch Berry Blood by Sadboy Bloodline SALTS, infusing a deluge of sweet berry punch with the mouth-puckering fragrances of raspberry lemonade augmented with sour candy to create this delicious blend of fruit, beverage, and candy for an indulgent refined vape.
Sadboy Salts - Punch Berry Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 28mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/punch-berry-blood-sadboy-salt
PUNCH BERRY - SADBOY - 100ML,FIND BRAND,PUNCH BERRY - SADBOY - 100ML,$13.99,"Shop the newest flavors from Sadboy E-Liquid Bloodline collection, featuring Punch Berry Blood, an amalgamation of flavors featuring a sweet berry punch mixed with the sour twist of raspberry lemonade, enhanced with sour candy to create a mouth-puckering flavor that will satisfy even the pickiest vapers.
Sadboy E-Liquid - Punch Berry Features:
100mL Chubby Unicorn Bottle
Child-Resistant Cap
70% PG
30% VG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/punch-berry-blood-sadboy
STRAWBERRY BLOOD - SADBOY - 100ML,FIND BRAND,STRAWBERRY BLOOD - SADBOY - 100ML,$13.99,"Discover the heavenly flavor of Strawberry Blood by Sadboy Bloodline, featuring sweet ripened strawberries enhanced with a liquified strawberry candy center to create a deliciously fruity variant of strawberry that will dazzle the olfactory receptors with an overload of sweet sliced strawberry.
Sadboy E-Liquid - Strawberry Blood Features:
100mL Chubby Unicorn Bottle
Child-Resistant Cap
30% PG
70% VG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/strawberry-blood-sadboy
ICED RED RAZZ - JUICE ROLL-UPZ SALT - 30ML,FIND BRAND,ICED RED RAZZ - JUICE ROLL-UPZ SALT - 30ML,$10.99,"ICED Red Razz by Juice Roll-Upz SALT combines powerful nicotine salts with the carefully balanced mixture of nectar extracted from handfuls of ripened red raspberries blessed with a touch of menthol to create this delectable fruity flavored nicotine salt blend.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
ICED Red Razz by Juice Roll-Upz SALT Features:
30mL Unicorn Bottles
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/red-razz-juice-roll-upz-salt-30ml
RED RAZZ - JUICE ROLL-UPZ - 120ML,FIND BRAND,RED RAZZ - JUICE ROLL-UPZ - 120ML,$14.99,"Red Razz by Juice Roll-Upz is a collision of red raspberries picked when ripeness runs rampant, capturing the mouthpuckering tang of fruity deliciousness to carefully balance into the next best eJuice entering the market segment today.
Red Razz by Juice Roll-Upz Features:
2 x 60mL Unicorn Bottles
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/red-razz-juice-roll-upz-120ml
VTR - HUMBLE SALTS - 30ML,FIND BRAND,VTR - HUMBLE SALTS - 30ML,$10.99,"VTR by Humble Salts is a carefully balanced nicotine salt mixture of fruity flavors, capturing the pleasant aromas of each individual fruity flavoredeJuice that came together to create this delicious blend.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Humble Juice Co. - VTR SALTS Features:
30mL Chubby Unicorn Bottle
Child-Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted for Ultra-Low Wattage & Pod-Based System
Synthetic Nicotine Salts
Made in USA
Available nicotine: 35mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/vtr-salts-humble-juice-co-30ml
BERRY BLOW DOE - HUMBLE SALTS - 30ML,FIND BRAND,BERRY BLOW DOE - HUMBLE SALTS - 30ML,$10.99,"The Berry Blow Doe SALTS by Humble Juice Co. is a magnificent nicotine salts blend, capturing the essence of tart and tangy blue raspberries and blueberries mixed to perfection, finished with a sweet bubble gum chew flavoring at the end.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Humble Juice Co. - Berry Blow Doe SALTS Features:
30mL Chubby Unicorn Bottle
Child-Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted for Ultra-Low Wattage & Pod-Based System
Made in USA
Available nicotine: 35mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/berry-blow-doe-salts-humble-juice
ICE LEMON DROPS - CANDY KING ON ICE - 100ML,CANDY KING,ICE LEMON DROPS - CANDY KING ON ICE - 100ML,$13.99,"ICE Lemon Drops by Candy King On Ice introduces menthol to lemon-infused hard confectioneries, providing notes of zesty lemon contrasted by a sweet overtone.
ICE Lemon Drops - Candy King On Ice - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/lemon-drops-candy-king-on-ice-100ml
ICE PINK SQUARES - CANDY KING ON ICE - 100ML,CANDY KING,ICE PINK SQUARES - CANDY KING ON ICE - 100ML,$13.99,"ICE Pink Squares by Candy King On Ice introduces pink colored confectionery chews to a refreshing blast of menthol to create a chilled strawberry vape.
ICE Pink Squares - Candy King On Ice - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/pink-squares-candy-king-on-ice-100ml
