tag,title,display_type,color_display,touch_screen,curved_screen,battery_indicator,eliquid_indicator,smart_display,digital_display,hd_display,animated,backlit,link
smok-rigel-kit-230w-10th-anniversary-final-sale,SMOK Rigel Kit | 230w | 10th Anniversary | Final Sale,True,True,False,False,True,True,True,False,False,False,False,https://vape.com/products/smok-rigel-kit-230w-10th-anniversary-final-sale
vaporesso-swag-px80-kit-80w,Vaporesso Swag PX80 Kit | 80w,True,False,False,False,True,True,True,False,False,False,False,https://vape.com/products/vaporesso-swag-px80-kit-80w
vaporesso-luxe-80-kit-80w,Vaporesso Luxe 80 Kit 80w,True,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/vaporesso-luxe-80-kit-80w
vaporesso-luxe-80-s-kit-80w,Vaporesso Luxe 80 S Kit 80w,False,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/vaporesso-luxe-80-s-kit-80w
smok-gram-25-kit-25w,Smok Gram-25 Kit 25w,True,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/smok-gram-25-kit-25w
geekvape-obelisk-200-kit-200w,Geekvape Obelisk 200 Kit 200w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-obelisk-200-kit-200w
geekvape-obelisk-120-fc-z-kit-120w,Geekvape Obelisk 120 FC Z Kit 120w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-obelisk-120-fc-z-kit-120w
uwell-aeglos-p1-kit-80w,Uwell Aeglos P1 Kit 80w,True,False,False,False,True,True,False,False,True,False,False,https://vape.com/products/uwell-aeglos-p1-kit-80w
smok-koopor-knight-80w-kit,SMOK KOOPOR Knight 80W Kit,False,False,False,False,False,True,False,False,False,False,False,https://vape.com/products/smok-koopor-knight-80w-kit
geekvape-b100-21700-kit-100w,Geekvape B100 21700 Kit | 100w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-b100-21700-kit-100w
voopoo-drag-s-pnp-x-kit-60w-2500-mah,VooPoo Drag S PnP-X Kit | 60w | 2500 mAh,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/voopoo-drag-s-pnp-x-kit-60w-2500-mah
smok-skyhook-kit-220w,SMOK Skyhook Kit | 220w,True,False,False,False,False,False,False,False,False,False,False,https://vape.com/products/smok-skyhook-kit-220w
lost-vape-cyborg-quest-kit-100w,Lost Vape Cyborg Quest Kit | 100w,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/lost-vape-cyborg-quest-kit-100w
