tag,main_brand,product,display_type,color_display,touch_screen,curved_screen,battery_indicator,eliquid_indicator,smart_display,digital_display,hd_display,animated,backlit,url
elf-bar-bc5000-blueberry-energize,Elf Bar BC5000,Blueberry Energize,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/elf-bar-bc5000-blueberry-energize
friobar-db7000-blue-razz-ice,,Blue Razz Ice,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/friobar-db7000-blue-razz-ice
air-bar-diamond-500-apricot-sorbet,Air Bar Diamond 500,Apricot Sorbet,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-diamond-500-apricot-sorbet
mr-fog-switch-sw15000-cola-gummy-ice,,Cola Gummy Ice,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/mr-fog-switch-sw15000-cola-gummy-ice
pod-mesh-flo-frozen-guava-berry,Pod Mesh FLO,Frozen Guava Berry,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-mesh-flo-frozen-guava-berry
air-bar-lux-aloe-blackcurrant,Air Bar Lux,Aloe Blackcurrant,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/air-bar-lux-aloe-blackcurrant
kado-bar-pod-king-pk5000-berries-banana,,Berries Banana,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/kado-bar-pod-king-pk5000-berries-banana
geek-bar-pulse-x-25k-blue-razz-ice,,Blue Razz Ice,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/geek-bar-pulse-x-25k-blue-razz-ice
modus-x-kado-bar-kb10000-blue-slushie-1,,Blue Slushie,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/modus-x-kado-bar-kb10000-blue-slushie-1
hyde-edge-recharge-blue-razz,Hyde,Blue Razz,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-edge-recharge-blue-razz
fume-infinity-plus-4500-blueberry-mint-1,,Blueberry Mint,True,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/fume-infinity-plus-4500-blueberry-mint-1
vgod-salt-apple-bomb-50mg,VGOD SaltNic,Apple Bomb 5%,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/vgod-salt-apple-bomb-50mg
handshake-15k-pod-blue-razz-ice,,Blue Razz Ice,False,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/handshake-15k-pod-blue-razz-ice
lost-vape-lightrise-tb-18k-cool-mint,,Cool Mint,True,False,True,False,True,True,True,False,False,False,False,https://getpop.co/products/lost-vape-lightrise-tb-18k-cool-mint
kado-bar-pouches-blueberry-candy,,Blueberry Candy,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/kado-bar-pouches-blueberry-candy
geek-bar-pulse-15000-black-cherry-1,,Black Cherry (Pisces),True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/geek-bar-pulse-15000-black-cherry-1
hqd-cuvie-plus-2-0-energy,HQD Cuvie Plus,Energy,True,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-plus-2-0-energy
handshake-15k-pod-dragon-strawnana,,Dragon Strawnana,False,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/handshake-15k-pod-dragon-strawnana
oxbar-magic-maze-pro-10k-clear-jewel-1,,Clear Jewel,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/oxbar-magic-maze-pro-10k-clear-jewel-1
air-bar-lux-cranberry-lemonade-ice,Air Bar Lux,Cranberry Lemonade Ice,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/air-bar-lux-cranberry-lemonade-ice
hyde-x-3000-banana-papaya,Hyde,Banana Papaya,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/hyde-x-3000-banana-papaya
monster-bars-3500-butterscotch-custard,Monster Bars 3500,Butterscotch Custard,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/monster-bars-3500-butterscotch-custard
hqd-cuvie-plus-candy,HQD Cuvie Plus,Candy,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-plus-candy
frozen-fruit-monster-salt-black-cherry-ice,,Black Cherry Ice,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/frozen-fruit-monster-salt-black-cherry-ice
pod-mesh-flo-frozen-tropical-peach,Pod Mesh FLO,Frozen Tropical Peach,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-mesh-flo-frozen-tropical-peach
hqd-cuvie-plus-black-ice,HQD Cuvie Plus,Black Ice,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-plus-black-ice
tyson-round-2-cool-mint,,Cool Mint,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/tyson-round-2-cool-mint
air-bar-mini-2000-clear,Air Bar Mini 2000,Clear,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-mini-2000-clear
oxbar-magic-maze-pro-10k-blue-razz-watermelon-1,,Blue Razz Watermelon,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/oxbar-magic-maze-pro-10k-blue-razz-watermelon-1
oxbar-magic-maze-pro-10k-blueberry-strawberry-dragon-fruit-1,,Blueberry Strawberry Dragon Fruit,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/oxbar-magic-maze-pro-10k-blueberry-strawberry-dragon-fruit-1
air-bar-diamond-500-blueberry-kiwi-ice,Air Bar Diamond 500,Blueberry Kiwi Ice,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-diamond-500-blueberry-kiwi-ice
rare-bar-mesh-6000-clear,Rare Bar 6000 Mesh,Clear,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/rare-bar-mesh-6000-clear
pop-hit-solo-5500-chilled-strawberry,Pop HIT Solo 5500,Chilled Strawberry,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/pop-hit-solo-5500-chilled-strawberry
pod-juice-salt-banana-freeze,Pod Juice Salt,Banana Freeze,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-juice-salt-banana-freeze
lost-vape-orion-bar-7500-blueberry-raspberry,Lost Vape Orion Bar 7500,Blueberry Raspberry,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/lost-vape-orion-bar-7500-blueberry-raspberry
squid-1600-blueberry-ice,Squid 1.6K,Blueberry Ice,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/squid-1600-blueberry-ice
fifty-bar-6500-blueberry-super-strudel-1,,Blueberry Super Strudel,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/fifty-bar-6500-blueberry-super-strudel-1
fume-unlimited-7000-cotton-candy,Fume Unlimited 7000,Cotton Candy,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/fume-unlimited-7000-cotton-candy
rare-mega-5000-mesh-blue-raz-slushy,Rare Mega 5000 Mesh,Blue Raz Slushy,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/rare-mega-5000-mesh-blue-raz-slushy
funky-republic-ti7000-blue-razz-ice,,Blue Razz Ice,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/funky-republic-ti7000-blue-razz-ice
geek-bar-pulse-15000-dragon-melon-1,,Dragon Melon (Capricorn),True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/geek-bar-pulse-15000-dragon-melon-1
fume-infinity-plus-4500-apple-candy-1,,Apple Candy,True,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/fume-infinity-plus-4500-apple-candy-1
pod-pocket-7500-clear-diamond,,Clear Diamond,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/pod-pocket-7500-clear-diamond
elf-bar-bc5000-energy,Elf Bar BC5000,Energy,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/elf-bar-bc5000-energy
space-mary-sm8000-blue-trio-lemon-1,,Blue Trio Lemon,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/space-mary-sm8000-blue-trio-lemon-1
hyde-retro-rave-recharge-energize,Hyde,Energize,True,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-retro-rave-recharge-energize
north-ft12000-apple-gummies,,Apple Gummies,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/north-ft12000-apple-gummies
pod-pocket-7500-blue-razz-cotton-clouds,,Blue Razz Cotton Clouds,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/pod-pocket-7500-blue-razz-cotton-clouds
fume-infinity-blueberry-mint,Fume Infinity 3500,Blueberry Mint,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/fume-infinity-blueberry-mint
funky-republic-ti7000-blossom-mint,,Blossom Mint,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/funky-republic-ti7000-blossom-mint
pop-pro-chilled-banana,Pop Pro,Chilled Banana,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/pop-pro-chilled-banana
tyson-2-0-heavy-weight-7000-frozen-banana,,Frozen Banana,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/tyson-2-0-heavy-weight-7000-frozen-banana
geek-bar-pulse-15000-frozen-pina-colada,,Frozen Pina Colada,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/geek-bar-pulse-15000-frozen-pina-colada
geek-bar-pulse-x-25k-banana-taffy-freeze,,Banana Taffy Freeze,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/geek-bar-pulse-x-25k-banana-taffy-freeze
air-bar-ab5000-clear-1,,Clear,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-ab5000-clear-1
rare-bar-mesh-6000-fenta-peach,Rare Bar 6000 Mesh,Fenta Peach,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/rare-bar-mesh-6000-fenta-peach
hqd-cuvie-bar-7000-blueberry,HQD Cuvie Bar 7000,Blueberry,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-bar-7000-blueberry
fume-extra-blue-razz,Fume Extra,Blue Razz,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-extra-blue-razz
lost-mary-os5000-zero-blueberry-p-b-cloudd-1,Lost Mary OS5000,Blueberry P&B Cloudd 0%,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/lost-mary-os5000-zero-blueberry-p-b-cloudd-1
pop-hit-salt-chilled-blueberry-blackberry,Pop Hit Salt,Chilled Blueberry Blackberry,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pop-hit-salt-chilled-blueberry-blackberry
raz-tn9000-citronnade-1,,Citronnade,False,False,False,False,True,True,False,False,True,False,False,https://getpop.co/products/raz-tn9000-citronnade-1
flum-float-3000-cotton-candy,Flum Float 3000,Cotton Candy,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/flum-float-3000-cotton-candy
air-bar-diamond-500-cranberry-lemonade-ice,Air Bar Diamond 500,Cranberry Lemonade Ice,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-diamond-500-cranberry-lemonade-ice
fume-extra-cotton-candy,Fume Extra,Cotton Candy,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-extra-cotton-candy
oxbar-magic-maze-2-clear-jewel,,Clear Jewel (Virgo II),False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/oxbar-magic-maze-2-clear-jewel
lost-mary-bm5000-cotton-candy,,Cotton Candy 3%,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/lost-mary-bm5000-cotton-candy
fire-zero-5000-blue-raspberry-freeze,,Blue Raspberry Freeze 0%,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fire-zero-5000-blue-raspberry-freeze
fume-ultra-cuban-tobacco,Fume Ultra 2500,Cuban Tobacco,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-ultra-cuban-tobacco
hqd-cuvie-air-blueberry-lemonade,HQD Cuvie,Blueberry Lemonade,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-air-blueberry-lemonade
space-mary-sm8000-cali-mint-1,,Cali Mint,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/space-mary-sm8000-cali-mint-1
hyde-x-3000-dragon-fruit-lemonade,Hyde,Dragon Fruit Lemonade,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/hyde-x-3000-dragon-fruit-lemonade
puff-flow-aloe-mango-melon-ice,Puff Flow,Aloe Mango Melon Ice,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/puff-flow-aloe-mango-melon-ice
hyde-rebel-pro-apricot-pear,Hyde,Apricot Pear,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/hyde-rebel-pro-apricot-pear
fume-ultra-blue-razz,Fume Ultra 2500,Blue Razz,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-ultra-blue-razz
fume-extra-cuban-tobacco,Fume Extra,Cuban Tobacco,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-extra-cuban-tobacco
pop-hit-flex-3000-banana-ice,Pop HIT FLEX 3000,Banana Ice,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/pop-hit-flex-3000-banana-ice
lost-mary-os5000-black-lemonade-4-percent,Lost Mary OS5000,Black Lemonade 4%,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/lost-mary-os5000-black-lemonade-4-percent
geek-bar-pulse-15000-cherry-bomb-1,,Cherry Bomb (Sagittarius) (Cherry Dragon Fruit),True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/geek-bar-pulse-15000-cherry-bomb-1
pod-2500-mesh-cola-slush,Pod 2500,Cola Slush (Cola Ice),False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-2500-mesh-cola-slush
7-daze-egge-3000-berry-fusion-iced,7 Daze Egge 3000,Berry Fusion Iced,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/7-daze-egge-3000-berry-fusion-iced
kado-bar-br5000-cuban-cigar,Kado Bar BR5000,Cuban Cigar,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/kado-bar-br5000-cuban-cigar
pod-2500-frozen-strawberry,Pod 2500,Frozen Strawberry,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-2500-frozen-strawberry
pop-pro-chilled-blue-raspberry,Pop Pro,Chilled Blue Raspberry,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/pop-pro-chilled-blue-raspberry
lost-vape-lightrise-tb-18k-duo-black-ice,,Duo Black Ice,True,False,True,False,True,True,True,False,False,False,False,https://getpop.co/products/lost-vape-lightrise-tb-18k-duo-black-ice
7-daze-egge-3000-cake-pop,7 Daze Egge 3000,Cake Pop,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/7-daze-egge-3000-cake-pop
kado-bar-br5000-chilled-fenta-peach,Kado Bar BR5000,Chilled Fenta Peach,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/kado-bar-br5000-chilled-fenta-peach
air-bar-mini-2000-frozen-peach,Air Bar Mini 2000,Frozen Peach,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-mini-2000-frozen-peach
eb-design-bc5000-crazi-berry,EB Design BC5000,Berry Mix / Crazi Berry,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/eb-design-bc5000-crazi-berry
air-bar-diamond-500-blueberry-melon-1,Air Bar Diamond 500,Blueberry Melon,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-diamond-500-blueberry-melon-1
hyde-rebel-pro-blue-razz,Hyde,Blue Razz,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/hyde-rebel-pro-blue-razz
kado-bar-vintage-edition-20k-dragonfruit-lemonade,,Dragonfruit Lemonade,True,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/kado-bar-vintage-edition-20k-dragonfruit-lemonade
elf-bar-pod-king-xc5000-fresh-mint,Elf Bar x Pod King XC5000,Fresh Mint,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/elf-bar-pod-king-xc5000-fresh-mint
hyde-edge-recharge-apple-peach-watermelon,Hyde,Apple Peach Watermelon,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-edge-recharge-apple-peach-watermelon
orgnx-disposable-aloe-strawberry,ORGNX 4000,Aloe Strawberry,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/orgnx-disposable-aloe-strawberry
orgnx-disposable-blueberry-rasp,ORGNX 4000,Blueberry Rasp,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/orgnx-disposable-blueberry-rasp
air-bar-box-cranberry-grape,Air Bar Box 3000,Cranberry Grape,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/air-bar-box-cranberry-grape
lost-mary-os5000-blueberry-raspberry-gami,Lost Mary OS5000,Blueberry Raspberry Gami,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/lost-mary-os5000-blueberry-raspberry-gami
hqd-cuvie-plus-blueberry-lemonade,HQD Cuvie Plus,Blueberry Lemonade,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-plus-blueberry-lemonade
svl-bx12000-blue-sour-razz-1,,Blue Sour Razz,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/svl-bx12000-blue-sour-razz-1
hyde-iq-recharge-dew,Hyde,Dew,True,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hyde-iq-recharge-dew
pop-hit-bar-4000-zero-cool-mint,Pop HIT Bar 4000,Cool Mint 0%,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pop-hit-bar-4000-zero-cool-mint
pod-mesh-flo-frozen-banana,Pod Mesh FLO,Frozen Banana,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-mesh-flo-frozen-banana
kado-bar-pod-king-pk5000-cranberry-grape,,Cranberry Grape,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/kado-bar-pod-king-pk5000-cranberry-grape
rama-16000-blueberry-peach-slushy,,Blueberry Peach Slushy,True,False,True,False,True,True,True,False,False,True,False,https://getpop.co/products/rama-16000-blueberry-peach-slushy
geek-bar-skyview-25k-blackberry-fcuking-fab,,Blackberry Fcuking Fab,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/geek-bar-skyview-25k-blackberry-fcuking-fab
air-bar-diamond-500-clear,Air Bar Diamond 500,Clear,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-diamond-500-clear
esco-bars-mesh-2500-banana-ice,Esco Bars Mesh 2500,Banana Ice,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/esco-bars-mesh-2500-banana-ice
kado-bar-kb10000-blueberry-muffin-1,,Blueberry Muffin,True,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/kado-bar-kb10000-blueberry-muffin-1
lucy-pouches-apple-ice,,Apple Ice,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/lucy-pouches-apple-ice
frozen-fruit-monster-salt-banana-ice,,Banana Ice,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/frozen-fruit-monster-salt-banana-ice
elux-cyberover-18000-confusion,,Confusion,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/elux-cyberover-18000-confusion
hqd-cuvie-bar-7000-black-ice,HQD Cuvie Bar 7000,Black Ice,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-bar-7000-black-ice
air-bar-box-cool-lemon,Air Bar Box 3000,Cool Lemon,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/air-bar-box-cool-lemon
hyde-edge-rave-recharge-blue-razz-ice,Hyde,Blue Razz Ice,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-edge-rave-recharge-blue-razz-ice
qit-coffee,,Coffee,False,True,False,False,False,False,False,False,False,False,False,https://getpop.co/products/qit-coffee
fume-ultra-coffee-tobacco,Fume Ultra 2500,Coffee Tobacco,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-ultra-coffee-tobacco
frozen-fruit-monster-salt-double-mango-ice,,Double Mango Ice,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/frozen-fruit-monster-salt-double-mango-ice
north-5000-blueberry-watermelon-3-percent,,Blueberry Watermelon 3%,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/north-5000-blueberry-watermelon-3-percent
fume-ultra-desert-breeze,Fume Ultra 2500,Desert Breeze,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-ultra-desert-breeze
air-bar-ab10000-clear-1,,Clear,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/air-bar-ab10000-clear-1
hyde-pod-juice-salt-blue-razz-cotton-carnival,Hyde,Blue Razz Cotton Carnival,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hyde-pod-juice-salt-blue-razz-cotton-carnival
monster-bars-3500-blueberry-lemonade,Monster Bars 3500,Blueberry Lemonade,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/monster-bars-3500-blueberry-lemonade
twist-6000-berry-medley,,Berry Medley (Lemonade),False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/twist-6000-berry-medley
air-bar-atron-5000-fruit-saga,,Fruit SAGA,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/air-bar-atron-5000-fruit-saga
north-5000-zero-cherry-cola,,Cherry Cola 0%,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/north-5000-zero-cherry-cola
lost-mary-mo5000-colombian-coffee-ice-1,Lost Mary MO5000,Colombian Coffee Ice,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/lost-mary-mo5000-colombian-coffee-ice-1
foodgod-zero-chocolate-dipped-wild-strawberry,Foodgod Zero,Chocolate Dipped Wild Strawberry 0%,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/foodgod-zero-chocolate-dipped-wild-strawberry
kado-bar-pod-king-pk5000-blueberry-peach-candy,,Blueberry Peach Candy,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/kado-bar-pod-king-pk5000-blueberry-peach-candy
digiflavor-x-geek-bar-lush-20k-cool-mint,,Cool Mint,True,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/digiflavor-x-geek-bar-lush-20k-cool-mint
lost-mary-os5000-black-strawnana,Lost Mary OS5000,Black Strawnana,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/lost-mary-os5000-black-strawnana
fume-infinity-coffee-tobacco,Fume Infinity 3500,Coffee Tobacco,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/fume-infinity-coffee-tobacco
elf-bar-airo-max-5000-blue-lemonade,Elf Bar Airo Max 5000,Blue Lemonade,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/elf-bar-airo-max-5000-blue-lemonade
elux-cyberover-18000-blueberry-watermelon,,Blueberry Watermelon,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/elux-cyberover-18000-blueberry-watermelon
vgod-pod-4k-r-dry-tobacco,VGOD Pod 4K-R,Dry Tobacco,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/vgod-pod-4k-r-dry-tobacco
geek-bar-pulse-15000-blue-mint-1,,Blue Mint (Scorpio),True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/geek-bar-pulse-15000-blue-mint-1
fume-ultra-double-apple,Fume Ultra 2500,Double Apple,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-ultra-double-apple
raz-ca6000-clear,,Clear,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/raz-ca6000-clear
hqd-cuvie-bar-7000-cactus-kiwi,HQD Cuvie Bar 7000,Cactus Kiwi,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-bar-7000-cactus-kiwi
mr-fog-switch-sw15000-banana-pancake,,Banana Pancake,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/mr-fog-switch-sw15000-banana-pancake
raz-dc25000-bangin-sour-berries,,Bangin Sour Berries,False,False,False,False,True,True,False,False,True,False,False,https://getpop.co/products/raz-dc25000-bangin-sour-berries
geek-bar-pulse-15000-blueberry-watermelon-1,,Blueberry Watermelon (Taurus),True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/geek-bar-pulse-15000-blueberry-watermelon-1
lost-mary-mt15000-turbo-cherry-strazz-1,,Cherry Strazz (Thermal Edition),True,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/lost-mary-mt15000-turbo-cherry-strazz-1
pop-pro-blue-raspberry,Pop Pro,Blue Raspberry,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/pop-pro-blue-raspberry
foodgod-zero-candy-chain,Foodgod Zero,Candy Chain 0%,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/foodgod-zero-candy-chain
tyson-round-2-frozen-grape,,Frozen Grape,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/tyson-round-2-frozen-grape
oxbar-magic-maze-pro-10k-clear-sapphire-1,,Clear Sapphire,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/oxbar-magic-maze-pro-10k-clear-sapphire-1
lost-mary-os5000-blue-cotton-candy,Lost Mary OS5000,Blue Cotton Candy / Blueberry P&B Cloudd,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/lost-mary-os5000-blue-cotton-candy
hyde-edge-recharge-banana-cherry,Hyde,Banana Cherry,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-edge-recharge-banana-cherry
air-bar-diamond-500-coconut-creme-brulee,Air Bar Diamond 500,Coconut Creme Brulee,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-diamond-500-coconut-creme-brulee
fifty-bar-6500-apple-super-strudel-1,,Apple Super Strudel,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/fifty-bar-6500-apple-super-strudel-1
lost-mary-mt15000-turbo-citrus-sunrise-1,,Citrus Sunrise (Thermal Edition),True,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/lost-mary-mt15000-turbo-citrus-sunrise-1
hyde-iq-recharge-cranberry-lime-fizz,Hyde,Cranberry Lime Fizz,True,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hyde-iq-recharge-cranberry-lime-fizz
geek-bar-meloso-mini-1500-clear-1,,Clear,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/geek-bar-meloso-mini-1500-clear-1
rama-16000-banana-mango,,Banana Mango,True,False,True,False,True,True,True,False,False,True,False,https://getpop.co/products/rama-16000-banana-mango
hyde-edge-recharge-berry-ice-cream,Hyde,Berry Ice Cream,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-edge-recharge-berry-ice-cream
mintopia-6000-blueberry-minty-os,,Blueberry Minty O's,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/mintopia-6000-blueberry-minty-os
fume-extra-fresh-vanilla,Fume Extra,Fresh Vanilla,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-extra-fresh-vanilla
tyson-2-0-heavy-weight-7000-frozen-strawberry,,Frozen Strawberry,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/tyson-2-0-heavy-weight-7000-frozen-strawberry
bliss-bar-5000-frozen-peach,Bliss Bar 5000,Frozen Peach,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/bliss-bar-5000-frozen-peach
